55.304726	26.898930	22.378603	0.989273	-0.025648	-0.659829	-0.119080	0.741920	0.001507
55.296726	26.898930	21.581942	0.989273	-0.030118	-0.659273	-0.119021	0.742424	0.001507
55.280727	26.906929	19.987219	1.875703	-0.029665	-0.658258	-0.118909	0.743342	0.001507
55.288727	26.906929	20.783825	1.875703	-0.028692	-0.658822	-0.118969	0.742833	0.001507
55.288727	26.898930	20.785280	0.989273	-0.032914	-0.658696	-0.118960	0.742946	0.001507
55.280727	26.898930	19.988617	0.989273	-0.036421	-0.658117	-0.118898	0.743468	0.001507
55.312725	26.922930	23.170397	3.648565	-0.008676	-0.660747	-0.119163	0.741089	0.001507
55.320724	26.922930	23.966890	3.648565	-0.008256	-0.661311	-0.119223	0.740577	0.001507
55.320724	26.914930	23.968569	2.762133	-0.012320	-0.661184	-0.119214	0.740691	0.001507
55.312725	26.914930	23.172020	2.762133	-0.014477	-0.660625	-0.119155	0.741199	0.001507
55.332726	26.918930	25.162514	3.205349	-0.012258	-0.662085	-0.119307	0.739872	0.001507
55.328728	26.906929	24.766853	1.875703	-0.011626	-0.661637	-0.119267	0.740278	0.001507
55.336727	26.906929	25.563459	1.875703	-0.010722	-0.662187	-0.119324	0.739777	0.001507
55.336727	26.898930	25.565248	0.989273	-0.011176	-0.662086	-0.119318	0.739869	0.001507
55.328728	26.898930	24.768587	0.989273	-0.012858	-0.661511	-0.119258	0.740392	0.001507
55.312725	26.906929	23.173641	1.875703	-0.017775	-0.660520	-0.119149	0.741294	0.001507
55.320724	26.906929	23.970247	1.875703	-0.014706	-0.661084	-0.119208	0.740782	0.001507
55.320724	26.898930	23.971926	0.989273	-0.018553	-0.660955	-0.119199	0.740898	0.001507
55.312725	26.898930	23.175264	0.989273	-0.022448	-0.660382	-0.119139	0.741418	0.001507
55.312725	26.890928	23.176886	0.102845	-0.027062	-0.660281	-0.119133	0.741509	0.001507
55.320724	26.890928	23.973604	0.102845	-0.024530	-0.660839	-0.119192	0.741003	0.001507
55.320724	26.882927	23.975281	-0.783582	-0.030046	-0.660719	-0.119184	0.741111	0.001507
55.312725	26.882927	23.178507	-0.783582	-0.033153	-0.660157	-0.119124	0.741622	0.001507
55.328728	26.890928	24.770321	0.102845	-0.021071	-0.661404	-0.119252	0.740489	0.001507
55.336727	26.890928	25.567038	0.102845	-0.015863	-0.661959	-0.119310	0.739983	0.001507
55.336727	26.882927	25.568827	-0.783582	-0.022937	-0.661859	-0.119304	0.740074	0.001507
55.328728	26.882927	24.772053	-0.783582	-0.027361	-0.661286	-0.119244	0.740595	0.001507
55.328728	26.874928	24.773787	-1.670009	-0.024633	-0.661166	-0.119237	0.740704	0.001507
55.336727	26.874928	25.570614	-1.670009	-0.027669	-0.661734	-0.119296	0.740187	0.001507
55.336727	26.866926	25.572401	-2.556434	-0.013844	-0.661625	-0.119290	0.740285	0.001507
55.328728	26.866926	24.775518	-2.556434	-0.005539	-0.661063	-0.119231	0.740797	0.001507
55.312725	26.874928	23.180128	-1.670009	-0.028059	-0.660062	-0.119120	0.741706	0.001507
55.320724	26.874928	23.976957	-1.670009	-0.025017	-0.660614	-0.119178	0.741205	0.001507
